seqName,errors,warnings,failedGenes
"NAN215_FRA07","","",""
"NAN23154_FRA00","","",""
"NAN256_FRA08","","",""
"NAN257_FRA08","","",""
"NAN293_FRA07","","",""
"NAN387_FRA06","","",""
"NAN405_FRA06","","",""
"NAN488_FRA06","","",""
"NAN696_FRA04","","",""
"NAN74_FRA07","","",""
"Nanjing/JS05/CHN09","","",""
"Nanjing08_1","","",""
"Nantong/JS15/CHN09","","",""
"Nanyang01_2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"NER_13_194","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"NHRI_040_TW","","",""
"NHRI_067_TW","","",""
"NHRI_141_TW","","",""
"NHRI_152_TW","","",""
"NHRI_174_TW","","",""
"NIG13_194","","",""
"NIV0924996/EV_71/Kerala/India/2009","","",""
"NJ066S_Nanjing/2010_","","",""
"NJ073S_Nanjing/2010_","","",""
"NL01/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL01/ns/W/07","","",""
"NL02/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL02/ns/W/07","","",""
"NL03/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL03/ns/W/07","","",""
"NL04/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL04/ns/W/07","","",""
"NL06/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL06/ns/W/07","","",""
"NL07/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL07/ns/W/07","","",""
"NL08/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL08/ns/W/07","","",""
"NL09/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL09/ns/W/07","","",""
"NL10/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL10/ns/W/07","","",""
"NL11/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL11/ns/W/07","","",""
"NL12/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL12/ns/W/07","","",""
"NL13/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL13/ns/W/07","","",""
"NL14/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL14/ns/W/07","","",""
"NL15/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL15/ns/W/07","","",""
"NL16/ns/10/W","Unable to align: no seed matches","","<<ALL>>"
"NL16/ns/W/10","","",""
"NO_1018","","",""
"NO_762/1","","",""
"NO_955","","",""
"No.1","","",""
"No.10","","",""
"No.11","","",""
"No.12","","",""
"No.13","","",""
"No.14","","",""
"No.15","","",""
"No.16","","",""
"No.17","","",""
"No.18","","",""
"No.19","","",""
"No.2","","",""
"No.20","","",""
"No.21","","",""
"No.22","","",""
"No.23","","",""
"No.24","","",""
"No.25","","",""
"No.26","","",""
"No.27","","",""
"No.28","","",""
"No.29","","",""
"No.3","","",""
"No.30","","",""
"No.31","","",""
"No.32","","",""
"No.33","","",""
"No.34","","",""
"No.35","","",""
"No.36","","",""
"No.37","","",""
"No.38","","",""
"No.39","","",""
"No.4","","",""
"No.40","","",""
"No.5","","",""
"No.6","","",""
"No.7","","",""
"No.8","","",""
"No.9","","",""
"No.F1","","",""
"No.F10","","",""
"No.F11","","",""
"No.F12","","",""
"No.F13","","",""
"No.F14","","",""
"No.F15","","",""
"No.F16","","",""
"No.F17","","",""
"No.F18","","",""
"No.F19","","",""
"No.F2","","",""
"No.F20","","",""
"No.F21","","",""
"No.F22","","",""
"No.F23","","",""
"No.F3","","",""
"No.F4","","",""
"No.F5","","",""
"No.F6","","",""
"No.F7","","",""
"No.F8","","",""
"No.F9","","",""
"NPEV15_02_026","","",""
"NPEV15_02_101","","",""
"NPEV15_03_035","","",""
"NPEV15_03_069","","",""
"NPEV15_03_093","","",""
"NT15","","",""
"NT19","","",""
"NT45","","",""
"NT5","","",""
"NTU1482_TW_06","","",""
"NTU1551_TW_06","","",""
"NUH0012/SIN/08","","",""
"NUH0013/SIN/08","","",""
"NUH0037/SIN/08","","",""
"NUH0043/SIN/08","","",""
"NUH0047/SIN/08","","",""
"NUH0049/SIN/08","","",""
"NUH0085/SIN/08","","",""
"NUH0086/SIN/08","","",""
"OC091467_10","","",""
"OC091494_10","","",""
"OC091495_10","","",""
"OC209_10","","",""
"OC224_10","","",""
"OC243_08","","",""
"OC255_10","","",""
"OC257_10","","",""
"OC258_10","","",""
"OC294_10","","",""
"OC303_10","","",""
"OC315_10","","",""
"OC316_10","","",""
"OC365_10","","",""
"OC432_10","","",""
"OC433_10","","",""
"OC439_10","","",""
"OC445_10","","",""
"OC453_10","","",""
"OC511_10","","",""
"OC516_10","","",""
"OC531_10","","",""
"OC547_10","","",""
"OC567_10","","",""
"ON001/Hiroshima/97","","",""
"P_2265/EV71/Kanagawa/2003","Unable to align: no seed matches","","<<ALL>>"
"P_499/EV71/Kanagawa/2000","Unable to align: no seed matches","","<<ALL>>"
"P_530/EV71/Kanagawa/2000","Unable to align: no seed matches","","<<ALL>>"
"P_564/EV71/Kanagawa/2000","Unable to align: no seed matches","","<<ALL>>"
"P_583/EV71/Kanagawa/2000","Unable to align: no seed matches","","<<ALL>>"
"P_739/EV71/Kanagawa/2000","Unable to align: no seed matches","","<<ALL>>"
"P57_YN_CHN_2017","","",""
"PD_0716LBA","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"PD_0716ST","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"POI515_FRA00","","",""
"POI777_FRA05","","",""
"Qingzhou/703/SD/CHN/2017/EV71","","",""
"R1/YN/CHN/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R101_YN_CHN_2016","","",""
"R134/YN/CHN/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R17/YN/CHN/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R176/YN/CHN/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R33/YN/CHN/2014","","",""
"R36_YN_CHN_2016","","",""
"R4/YN/CHN/2014","","",""
"R40_YN_CHN_2016","","",""
"R5/YN/CHN/2014","","",""
"R50/YN.CHN/2013","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R53_YN_CHN_2016","","",""
"R59/YN/CHN/2016","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R615/YN/CHN/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R642/YN/CHN/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R6_TUN","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"R92/YN/CHN/2014","","",""
"RU01/ns/01/W","Unable to align: no seed matches","","<<ALL>>"
"RU01/ns/W/01","","",""
"RU02/Mc/00/W","Unable to align: no seed matches","","<<ALL>>"
"RU02/Mc/W/00","","",""
"RU03/Om/07/W","Unable to align: no seed matches","","<<ALL>>"
"RU03/Om/W/07","","",""
"RU04/Om/07/W","Unable to align: no seed matches","","<<ALL>>"
"RU04/Om/W/07","","",""
"RU05/SP/08/W","Unable to align: no seed matches","","<<ALL>>"
"RU05/SP/W/08","","",""
"RU06/Kg/09/W","Unable to align: no seed matches","","<<ALL>>"
"RU06/Kg/W/09","","",""
"RW15/YN/CHN/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"RW40/YN/CHN/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"RW46/YN/CHN/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"RZ0010F/SD/CHN/2009/EV71","","",""
"S0004_TW03","","",""
"S0044_TW03","","",""
"S0151_TW02","","",""
"S0254a","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"S0309_TW_00","","",""
"S0320TW_02","","",""
"S0584TW_04","","",""
"S0875TW_99","","",""
"S0942TW_99","","",""
"S0943TW_99","","",""
"S104a","","",""
"S10822/SAR/98","","",""
"S10862/SAR/98","","",""
"S110031_SAR_03","","",""
"S110101_SAR_03","","",""
"S110121_SAR_03","","",""
"S110241_SAR_03","","",""
"S110261_SAR_03","","",""
"S11051/SAR/98","","",""
"S1175B","","",""
"S12172/SAR/00","","",""
"S12502/SAR/00","","",""
"S1777B","","",""
"S18191/SAR/02","","",""
"S19691_SAR_03","","",""
"S19731_SAR_03","","",""
"S19741_SAR_03","","",""
"S19761_SAR_03","","",""
"S19791_SAR_03","","",""
"S19871_SAR_03","","",""
"S1994a","","",""
"S21082/SAR/00","","",""
"S23141_SAR_03","","",""
"S2408a","","",""
"S2440a","","",""
"S2468a","","",""
"S2525a","","",""
"S2544B","","",""
"S2578a","","",""
"S2661a","","",""
"S2735B","","",""
"S2819B","","",""
"S2861/SAR/00","","",""
"S2863a","","",""
"S2872a","","",""
"S2876a","","",""
"S2887a","","",""
"S2941a","","",""
"S3061a","","",""
"S3074b","","",""
"S319a","","",""
"S40201/SAR/00","","",""
"S40221/SAR/00","","",""
"S452B","","",""
"S468B","","",""
"S625a","","",""
"S66a","","",""
"S765a","","",""
"SA499/2003","Unable to align: no seed matches","","<<ALL>>"
"SB0635/SAR/00","","",""
"SB10712_SAR_03","","",""
"SB1191/SAR/00","","",""
"SB11977_SAR_03","","",""
"SB12007_SAR_03","","",""
"SB12278_SAR_03","","",""
"SB12282_SAR_03","","",""
"SB12869_SAR_03","","",""
"SB1647/SAR/00","","",""
"SB2864/SAR/00","","",""
"SB6_1004_3","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SB6_1048_2","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SB6_297_2","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SB6_760_3","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SB9465_SAR_03","","",""
"SB9508_SAR_03","","",""
"SB9522_SAR_03","","",""
"SB9533_SAR_03","","",""
"SB9564_SAR_03","","",""
"SB9579_SAR_03","","",""
"SB9582_SAR_03","","",""
"SB9604_SAR_03","","",""
"SB9869_SAR_03","","",""
"SE076/Hiroshima/03","","",""
"SE292/Hiroshima/00","","",""
"SE342/Hiroshima/00","","",""
"SE375/Hiroshima/00","","",""
"SEN_14_157","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SEN14_157","","",""
"SEP001","Unable to align: no seed matches","","<<ALL>>"
"SEP006","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SEP014_EV_A71","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SEP024","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SEP040_EV_A71","","",""
"SEP042","Unable to align: no seed matches","","<<ALL>>"
"SH/CHN/2009","","",""
"SHAPHC154F/SH/CHN/08","","",""
"SHAPHC332F/SH/CHN/09","","",""
"SHAPHC371T/SH/CHN/09","","",""
"SHAPHC398F/SH/CHN/09","","",""
"SHAPHC42T/SH/CHN/08","","",""
"SHAPHC435T/SH/CHN/10","","",""
"SHAPHC44T/SH/CHN/08","","",""
"SHAPHC460T/SH/CHN/10","","",""
"SHAPHC49T/SH/CHN/08","","",""
"SHAPHC5218/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC521T/SH/CHN/10","","",""
"SHAPHC5251/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC5287/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC528F/SH/CHN/10","","",""
"SHAPHC5307/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC534F/SH/CHN/10","","",""
"SHAPHC5365/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC5468/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC565T/SH/CHN/10","","",""
"SHAPHC578F/SH/CHN/10","","",""
"SHAPHC581F/SH/CHN/10","","",""
"SHCA2016_097","","",""
"SHEV2012_017","","",""
"SHEV2012_032","","",""
"SHEV2012_036","","",""
"SHEV2012_040","","",""
"SHEV2012_059","","",""
"SHEV2012_060","","",""
"SHEV2012_E3","","",""
"SHEV2012_JW1","","",""
"SHEV2012_JW10","","",""
"SHEV2012_JW11","","",""
"SHEV2012_JW12","","",""
"SHEV2012_JW13","","",""
"SHEV2012_JW2","","",""
"SHEV2012_JW3","","",""
"SHEV2013_001","","",""
"SHEV2013_003","","",""
"SHEV2013_005","","",""
"SHEV2013_006","","",""
"SHEV2013_008","","",""
"SHEV2013_010","","",""
"SHEV2013_013","","",""
"SHEV2013_014","","",""
"SHEV2013_031","","",""
"SHEV2013_108","","",""
"SHEV2013_JW1","","",""
"SHEV2013_JW13","","",""
"SHEV2013_JW20","","",""
"SHEV2013_JW8","","",""
"SHEV2014_023","","",""
"SHEV2014_025","","",""
"SHEV2014_026","","",""
"SHEV2014_033","","",""
"SHEV2014_035","","",""
"SHEV2014_037","","",""
"SHEV2014_038","","",""
"SHEV2014_041","","",""
"SHEV2014_045","","",""
"SHEV2014_047","","",""
"SHEV2014_125","","",""
"SHEV2014_127","","",""
"SHEV2014_906","","",""
"SHEV2014_923","","",""
"SHEV2014_924","","",""
"SHEV2014_927","","",""
"SHEV2014_929","","",""
"SHEV2014_931","","",""
"SHEV2014_932","","",""
"SHEV2014_938","","",""
"SHEV2014_943","","",""
"SHEV2014_944","","",""
"SHEV2014_945","","",""
"SHEV2014_946","","",""
"SHEV2014_948","","",""
"SHEV2014_JW11","","",""
"SHEV2014_JW12","","",""
"SHEV2014_JW20","","",""
"SHEV2014_JW25","","",""
"SHEV2014_JW31","","",""
"SHEV2014_JW32","","",""
"SHEV2014_JW6","","",""
"SHEV2014_JW8","","",""
"SHEV2014_JW9","","",""
"SHEV2015_015","","",""
"SHEV2015_933","","",""
"SHEV2015_935","","",""
"SHEV2015_936","","",""
"SHEV2015_943","","",""
"SHEV2016_024","","",""
"SHEV2016_025","","",""
"SHEV2016_028","","",""
"SHEV2016_029","","",""
"SHEV2016_030","","",""
"SHEV2016_034","","",""
"SHEV2016_036","","",""
"SHEV2016_037","","",""
"SHEV2016_039","","",""
"SHEV2016_042","","",""
"SHEV2016_045","","",""
"SHEV2016_046","","",""
"SHEV2016_048","","",""
"SHEV2016_049","","",""
"SHEV2016_050","","",""
"SHEV2016_052","","",""
"SHEV2016_055","","",""
"SHEV2016_061","","",""
"SHEV2016_066","","",""
"SHEV2016_072","","",""
"Shouguang/144/SD/CHN/2016/EV71","","",""
"Shouguang/204/SD/CHN/2017/EV71","","",""
"shzh01_3","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"shzh02_40","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"shzh03_105","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"shzh04_12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"shzh04_20","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"shzh04_23","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SI/Isehara/Japan/99","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SI01/TH_NMA_/06","","",""
"SiICRC08/TH/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SiICRC08/TH/2014","Unable to align: no seed matches","","<<ALL>>"
"SiICRC10/TH/2011","Unable to align: no seed matches","","<<ALL>>"
"SiICRC15/TH/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SiICRC16/TH/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Siriraj01/TH/04","","",""
"Siriraj01/TH/07","","",""
"Siriraj01/TH/08","","",""
"Siriraj02/TH/06","","",""
"Siriraj02/TH/07","","",""
"Siriraj03/TH/06","","",""
"Siriraj03/TH/07","","",""
"Siriraj04/TH/06","","",""
"Siriraj04/TH/07","","",""
"Siriraj06/TH/01","","",""
"Siriraj07/TH/03","","",""
"Siriraj08/TH/01","","",""
"Siriraj12/TH/01","","",""
"Siriraj12/TH/03","","",""
"Siriraj15/TH/01","","",""
"Siriraj15/TH/03","","",""
"Siriraj16/TH/01","","",""
"Siriraj17/TH/01","","",""
"Siriraj18/TH/03","","",""
"Siriraj19/TH/03","","",""
"Siriraj24/TH/03","","",""
"Siriraj25/TH/01","","",""
"Siriraj25/TH/03","","",""
"Siriraj28/TH/01","","",""
"Siriraj36/TH/01","","",""
"Siriraj37/TH/01","","",""
"Siriraj45/TH/01","","",""
"SJZ2009_0054T/HeB/CHN/2009","","",""
"SJZ2009_0193F/HeB/CHN/2009","","",""
"SJZ2010_0218T/HeB/CHN/2010","","",""
"SJZ2010_1516T/HeB/CHN/2010","","",""
"SJZ2011_0149F/HeB/CHN/2011","","",""
"SJZ2012_0885T/HeB/CHN/2012","","",""
"SRC345/Hiroshima/01","","",""
"STU10_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU116_DEU03","","",""
"STU1_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU21_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU23_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU246711_GER08","Unable to align: no seed matches","","<<ALL>>"
"STU2_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU33_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU36_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU408070_GER04","","",""
"STU41_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU499202_DEU04","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU499202_GER04","","",""
"STU535542_GER04","","",""
"STU537622_DEU07","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU537622_GER07","","",""
"STU543078_GER08","","",""
"STU545774_GER07","","",""
"STU546711_GER08","","",""
"STU546711","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU553555_GER07","","",""
"STU554409_DEU03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU554409_GER03","","",""
"STU562356_DEU03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU562356_GER03","","",""
"STU562356","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU563062_GER07","","",""
"STU563449_DEU03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU563449_GER03","","",""
"STU565802_DEU03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU565802_GER03","","",""
"STU565890_DEU03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU565890_GER03","","",""
"STU572078_GER08","","",""
"STU583939_GER08","","",""
"STU73_DEU07","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU83_DEU07","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU85_DEU05","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STY21_AUT03","","",""
"Suqian/JS34/CHN09","","",""
"Suzhou/JS30/CHN09","","",""
"Sydney03","Unable to align: no seed matches","","<<ALL>>"
"Sydney05","Unable to align: no seed matches","","<<ALL>>"
"Sydney09","Unable to align: no seed matches","","<<ALL>>"
"Sydney11","Unable to align: no seed matches","","<<ALL>>"
"Sydney14","Unable to align: no seed matches","","<<ALL>>"
"Sydney18","Unable to align: no seed matches","","<<ALL>>"
"Sydney20","Unable to align: no seed matches","","<<ALL>>"
"Sydney30","Unable to align: no seed matches","","<<ALL>>"
"Sydney56","Unable to align: no seed matches","","<<ALL>>"
"Sydney57","Unable to align: no seed matches","","<<ALL>>"
"Sydney60","Unable to align: no seed matches","","<<ALL>>"
"T042/Hiroshima/93","","",""
"T21_Suzhou/2009_","","",""
"Taiwan/1998_20998","Unable to align: no seed matches","","<<ALL>>"
"THA_07_01467","","",""
"THA_07_01644","","",""
"THA_07_01647","","",""
"THA_07_01861","","",""
"THA_07_01865","","",""
"THA_07_02073","","",""
"THA_08_12242","","",""
"THA_08_12883","","",""
"THA_08_17184","","",""
"THA_08_17461","","",""
"THA_08_17462","","",""
"THA_08_17570","","",""
"THA_08_29778","","",""
"THA_08_29961","","",""
"THA_08_33951","","",""
"TLLalpha","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TLLalpha_P20","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TLLbeta","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TLLbeta_P20","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TLLeC5","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TLLeCA16","Unable to align: no seed matches","","<<ALL>>"
"TOU155133_FRA12","","",""
"TPa/PL02/2017","","",""
"TW_00073_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_00184_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_00583_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_00921_2015","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_00998_2005","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01100_2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01112_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01361_2005","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01387_2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01414_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01485_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01641_2005","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01709_2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01744_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01788_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01807_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01889_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01904_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01952_2005","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_01963_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02131_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02182_2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02314_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02369_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02389_2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02392_2016","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02572_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02659_2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02664_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02722_2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_02876_2005","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_03112_2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_03530_2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW_1069_01","","",""
"TW_1127_02","","",""
"TW_1155_00","","",""
"TW_1184_00","","",""
"TW_1280_01","","",""
"TW_1370_98","","",""
"TW_1377_01","","",""
"TW_1394_99","","",""
"TW_1451_01","","",""
"TW_146_02","","",""
"TW_1465_98","","",""
"TW_1470_01","","",""
"TW_1482_01","","",""
"TW_1484_01","","",""
"TW_1487_03","","",""
"TW_1496_98","","",""
"TW_1507_98","","",""
"TW_1539_98","","",""
"TW_1547_98","","",""
"TW_1583_01","","",""
"TW_1602_98","","",""
"TW_1624_98","","",""
"TW_1652_01","","",""
"TW_1660_01","","",""
"TW_1662_01","","",""
"TW_1663_98","","",""
"TW_1690_01","","",""
"TW_1691_99","","",""
"TW_1692_98","","",""
"TW_1707_98","","",""
"TW_1708_98","","",""
"TW_1727_02","","",""
"TW_1733_98","","",""
"TW_1738_98","","",""
"TW_1743_00","","",""
"TW_1747_98","","",""
"TW_1769_00","","",""
"TW_1788_98","","",""
"TW_1792_98","","",""
"TW_1801_00","","",""
"TW_1804_00","","",""
"TW_1851_98","","",""
"TW_1859_98","","",""
"TW_1875_98","","",""
"TW_1889_02","","",""
"TW_1891_02","","",""
"TW_1893_02","","",""
"TW_1894_01","","",""
"TW_1894_02","","",""
"TW_1909_98","","",""
"TW_1910_98","","",""
"TW_1922_02","","",""
"TW_1924_98","","",""
"TW_1931_98","","",""
"TW_1933_98","","",""
"TW_1935_98","","",""
"TW_1940_01","","",""
"TW_1944_98","","",""
"TW_1970_98","","",""
"TW_1995_00","","",""
"TW_1996_00","","",""
"TW_2002_01","","",""
"TW_2005_98","","",""
"TW_2006_00","","",""
"TW_2025_98","","",""
"TW_2027_00","","",""
"TW_2034_02","","",""
"TW_2045_02","","",""
"TW_2051_98","","",""
"TW_2055_98","","",""
"TW_2057_98","","",""
"TW_2060_98","","",""
"TW_2065_01","","",""
"TW_2071_02","","",""
"TW_2077_98","","",""
"TW_2086_98","","",""
"TW_2089_01","","",""
"TW_2100_98","","",""
"TW_2101_98","","",""
"TW_2155_98","","",""
"TW_2172_98","","",""
"TW_2179_00","","",""
"TW_2188_00","","",""
"TW_2190_02","","",""
"TW_2196_02","","",""
"TW_2200_00","","",""
"TW_2200_98","","",""
"TW_2210_01","","",""
"TW_2211_01","","",""
"TW_2220_01","","",""
