accession	name	segment	date	host	country	abbreviation	virus	strain
GQ117127	1901-Luan(CHN)-08		2008-05-XX	Human	2008-05	China	A	1901-Luan_CHN_-08
GQ121422	EV71/Fuyang.Anhui.CHN/17.08/9		2008-04-XX	Human	2008-04	China	C4	EV71/Fuyang.Anhui.CHN/17.08/9
GQ121425	EV71/Fuyang.Anhui.CHN/17.08/11		2008-04-XX	Human	2008-04	China	C4	EV71/Fuyang.Anhui.CHN/17.08/11
GQ231939	TW/71595/04		20XX-XX-XX	Human	N/a	Taiwan		TW/71595/04
GQ253402	HZ152F/SD/CHN/2009/EV71		2009-XX-XX	Human	2009	China		HZ152F/SD/CHN/2009/EV71
GQ253406	JN92F/SD/CHN/2009/EV71		2009-XX-XX	Human	2009	China		JN92F/SD/CHN/2009/EV71
GQ253419	ZB0002F/SD/CHN/2009/EV71		2009-XX-XX	Human	2009	China		ZB0002F/SD/CHN/2009/EV71
GQ279370	SZ/HK08-6		2008-05-XX	Human	2008-05	China		SZ/HK08-6
GQ487687	ZH-ETC346/GD/CHN/09		2009-06-XX	Human	2009-06	China	C4b	ZH-ETC346/GD/CHN/09
GQ994988	Anhui1-09-China		2009-04-XX	Human	2009-04	China	C4	Anhui1-09-China
GU196833	Henan1-09-China		2009-04-XX	Human	2009-04	China		Henan1-09-China
GU198371	FY08-C30-P14		2008-05-XX	Human	2008-05	China		FY08-C30-P14
GU198376	C1/FY08-C30-P19		2008-05-XX	Human	2008-05	China		C1/FY08-C30-P19
GU222654	3437/SIN/06		2006-07-XX	Human	2006-07	Singapore		3437/SIN/06
GU353086	Nantong/JS16/CHN09		2009-04-XX	Human	2009-04	China		Nantong/JS16/CHN09
GU353098	Zhenjiang/JS43/CHN09		2009-07-XX	Human	2009-07	China		Zhenjiang/JS43/CHN09
GU353102	Zhenjiang/JS51/CHN09		2009-06-XX	Human	2009-06	China		Zhenjiang/JS51/CHN09
GU366191	Henan10-08-China		2008-04-XX	Human	2008-04	China		Henan10-08-China
HG934254	CF183019_FRA10		2010-XX-XX	Human	2010	France		CF183019_FRA10
HM037804	GD08-EV71-573		2008-XX-XX	Human	2008	China		GD08-EV71-573
HM212448	40/HeB/CHN/2008		2008-XX-XX	Human	2008	China		40/HeB/CHN/2008
HM212454	08-8/JL/CHN/2008		2008-XX-XX	Human	2008	China		08-8/JL/CHN/2008
HM212459	08-5/YN/CHN/2008		2008-XX-XX	Human	2008	China		08-5/YN/CHN/2008
HM212466	09-17/HeN/CHN/2009		2009-XX-XX	Human	2009	China		09-17/HeN/CHN/2009
HM358825	EV0972/Johor/08		2008-08-XX	Human	2008-08	Malaysia	EV71	EV0972/Johor/08
HM579939	SHAPHC11H/SH/CHN/08		2008-05-03	Human	2008-05-03	China		SHAPHC11H/SH/CHN/08
HM579941	SHAPHC42T/SH/CHN/08		2008-05-08	Human	2008-05-08	China		SHAPHC42T/SH/CHN/08
HM622391	2008-00643		2008-XX-XX	Human	2008	Taiwan		2008-00643
HQ283511	TW-2278-00		2000-05-XX	Human	2000-05	Taiwan	B4	TW-2278-00
HQ283542	TW-4507-00		2000-10-XX	Human	2000-10	Taiwan	B4	TW-4507-00
HQ283585	TW-2331-01		2001-06-XX	Human	2001-06	Taiwan	B4	TW-2331-01
HQ283625	TW-3398-01		2001-07-XX	Human	2001-07	Taiwan	B4	TW-3398-01
HQ283630	TW-3523-01		2001-07-XX	Human	2001-07	Taiwan	B4	TW-3523-01
HQ283661	TW-4486-01		2001-08-XX	Human	2001-08	Taiwan	B4	TW-4486-01
HQ283664	TW-4662-01		2001-09-XX	Human	2001-09	Taiwan	B4	TW-4662-01
HQ283706	TW-593-02		2002-01-XX	Human	2002-01	Taiwan	B4	TW-593-02
HQ283764	TW-6368-02		2002-12-XX	Human	2002-12	Taiwan	B4	TW-6368-02
HQ283806	TW-2005-98		1998-06-XX	Human	1998-06	Taiwan	C2	TW-2005-98
HQ283808	TW-2051-98		1998-06-XX	Human	1998-06	Taiwan	B4	TW-2051-98
HQ283857	TW-3170-98		1998-07-XX	Human	1998-07	Taiwan	C2	TW-3170-98
HQ283858	TW-3180-98		1998-07-XX	Human	1998-07	Taiwan	C2	TW-3180-98
HQ283863	TW-3339-98		1998-07-XX	Human	1998-07	Taiwan	B4	TW-3339-98
HQ283872	TW-3535-98		1998-07-XX	Human	1998-07	Taiwan	C2	TW-3535-98
HQ424435	127018		2010-04-27	Human	2010-04-27	Greece		127018
HQ647168	EV92_07		2007-08-XX	Human	2007-08	Canada		EV92_07
HQ647171	EV141_06		2006-08-XX	Human	2006-08	Canada		EV141_06
HQ668209	769/CQ/CHN/2010		2010-XX-XX	Human	2010	China	C4	769/CQ/CHN/2010
HQ668232	762/CQ/CHN/2010		2010-XX-XX	Human	2010	China	C4	762/CQ/CHN/2010
HQ668237	388/SD/CHN/2010		2010-XX-XX	Human	2010	China	C4	388/SD/CHN/2010
HQ668373	1281/HN/CHN/2010		2010-XX-XX	Human	2010	China	C4	1281/HN/CHN/2010
HQ668405	1242/HN/CHN/2010		2010-XX-XX	Human	2010	China	C4	1242/HN/CHN/2010
HQ668422	384/SD/CHN/2010		2010-XX-XX	Human	2010	China	C4	384/SD/CHN/2010
HQ668443	634/SD/CHN/2010		2010-XX-XX	Human	2010	China	C4	634/SD/CHN/2010
HQ676174	FI12/ns/W/09		2009-XX-XX	Human	2009	Finland		FI12/ns/W/09
HQ676190	JP03/Ac/A/01		2001-XX-XX	Human	2001	Japan		JP03/Ac/A/01
HQ676192	JP05/Ac/A/00		2000-XX-XX	Human	2000	Japan		JP05/Ac/A/00
HQ676216	JP37/Sm/A/00		2000-XX-XX	Human	2000	Japan		JP37/Sm/A/00
HQ676251	MY33/Sw/A/06		2006-XX-XX	Human	2006	Malaysia		MY33/Sw/A/06
HQ676263	MY46/Sw/A/06		2006-XX-XX	Human	2006	Malaysia		MY46/Sw/A/06
HQ676299	FI04/ns/01/W		2001-XX-XX	Human	2001	Finland		FI04/ns/01/W
HQ676308	FI14/Tk/94/W		1994-XX-XX	Human	1994	Finland		FI14/Tk/94/W
HQ676346	JP26/Sd/03/L		2003-XX-XX	Human	2003	Japan		JP26/Sd/03/L
HQ676357	JP37/Sm/00/A		2000-XX-XX	Human	2000	Japan		JP37/Sm/00/A
HQ676369	JP49/Sm/09/W		2009-XX-XX	Human	2009	Japan		JP49/Sm/09/W
HQ676440	MY72/Sa/03/W		2003-XX-XX	Human	2003	Malaysia		MY72/Sa/03/W
HQ676461	MY93/Sa/03/A		2003-XX-XX	Human	2003	Malaysia		MY93/Sa/03/A
HQ676476	NL11/ns/07/W		2007-XX-XX	Human	2007	Netherlands		NL11/ns/07/W
HQ694985	MZ2008		2008-05-05	Human	2008-05-05	China		MZ2008
HQ825317	EV71/JN200804		2008-07-XX	Human	2008-07	China		EV71/JN200804
JF330101	STH/MCN/2006		2006-XX-XX	Unknown	2006	United Kingdom		STH/MCN/2006
JF519708	224/GD/China/2010		2010-XX-XX	Human	2010	China		224/GD/China/2010
JF812997	Shanghai10-qp1		2010-04-19	Human	2010-04-19	China		Shanghai10-qp1
JF820313	LCH02		2010-01-XX	Human	2010-01	China	C4	LCH02
JF820314	BJ02		2010-02-XX	Human	2010-02	China	C4	BJ02
JF820315	AH01		2010-03-XX	Human	2010-03	China		AH01
JF892540	NC007		2010-XX-XX	Human	2010	China	C4	NC007
JF918568	SHAPHC521T/SH/CHN/10		2010-05-31	Human	2010-05-31	China	C4	SHAPHC521T/SH/CHN/10
JN204010	N-427A		20XX-XX-XX	Human	N/a	India	71	N-427A
JN204034	N-899		20XX-XX-XX	Human	N/a	India	71	N-899
JN204037	N-905		20XX-XX-XX	Human	N/a	India	71	N-905
JN204046	N-993		20XX-XX-XX	Human	N/a	India	71	N-993
JN204048	N-1024		20XX-XX-XX	Human	N/a	India	71	N-1024
JN256060	G333-972F/HeN/CHN/2009		20XX-XX-XX	Human	N/a	China	C4a	G333-972F/HeN/CHN/2009
JN316071	PM-14283-97		1997-11-21	Human	1997-11-21	Malaysia		PM-14283-97
JN316073	PM-15948-00		2000-10-17	Human	2000-10-17	Malaysia		PM-15948-00
JN316078	PM-19869-01		2001-06-01	Human	2001-06-01	Malaysia		PM-19869-01
JN316088	PM-34242-06		2006-04-07	Human	2006-04-07	Malaysia		PM-34242-06
JN316103	PM-20756-01		2001-10-24	Human	2001-10-24	Malaysia		PM-20756-01
JN579724	GD08EV215		2008-XX-XX	Human	2008	China		GD08EV215
JN579730	GD08EV081		2008-XX-XX	Human	2008	China		GD08EV081
JN579735	GD08EV023		2008-XX-XX	Human	2008	China		GD08EV023
JN579736	GD08EV018		2008-XX-XX	Human	2008	China		GD08EV018
JN579747	GD09EV488		2009-XX-XX	Human	2009	China		GD09EV488
JN579761	GD09EV461		2009-XX-XX	Human	2009	China		GD09EV461
JN579762	GD09EV460		2009-XX-XX	Human	2009	China		GD09EV460
JN579765	GD09EV455		2009-XX-XX	Human	2009	China		GD09EV455
JN579779	GD09EV373		2009-XX-XX	Human	2009	China		GD09EV373
JN579781	GD09EV371		2009-XX-XX	Human	2009	China		GD09EV371
JN579799	GD09EV318		2009-XX-XX	Human	2009	China		GD09EV318
JN579802	GD09EV306		2009-XX-XX	Human	2009	China		GD09EV306
JN579807	GD09EV293		2009-XX-XX	Human	2009	China		GD09EV293
JN579810	GD09EV290		2009-XX-XX	Human	2009	China		GD09EV290
JN579812	GD09EV284		2009-XX-XX	Human	2009	China		GD09EV284
JN579814	GD09EV269		2009-XX-XX	Human	2009	China		GD09EV269
JN579815	GD09EV268		2009-XX-XX	Human	2009	China		GD09EV268
JN579842	GD09EV111		2009-XX-XX	Human	2009	China		GD09EV111
JN579852	GD09EV038		2009-XX-XX	Human	2009	China		GD09EV038
JN579858	GD09EV029		2009-XX-XX	Human	2009	China		GD09EV029
JN579886	2010-EV71-1040-2010		2010-XX-XX	Human	2010	China		2010-EV71-1040-2010
JN579890	2010-EV71-939-2010		2010-XX-XX	Human	2010	China		2010-EV71-939-2010
JN579907	2010-EV71-563-2010		2010-XX-XX	Human	2010	China		2010-EV71-563-2010
JN579911	2010-EV71-539-2010		2010-XX-XX	Human	2010	China		2010-EV71-539-2010
JN579913	2010-EV71-531-2010		2010-XX-XX	Human	2010	China		2010-EV71-531-2010
JN579923	2010-EV71-275-2010		2010-XX-XX	Human	2010	China		2010-EV71-275-2010
JN579931	2010-EV71-133-2010		2010-XX-XX	Human	2010	China		2010-EV71-133-2010
JN579936	2010-EV71-53-2010		2010-XX-XX	Human	2010	China		2010-EV71-53-2010
JN646109	XM1985		2008-XX-XX	Human	2008	China	C4	XM1985
JN864018	EV71/Ningbo.CHN/001/2010		2010-XX-XX	Human	2010	China	C4	EV71/Ningbo.CHN/001/2010
JN944848	Nj002-JS-CHN2010		2010-08-20	Human	2010-08-20	China		Nj002-JS-CHN2010
JN944850	Nj005-JS-CHN2010		2010-08-20	Human	2010-08-20	China		Nj005-JS-CHN2010
JN944863	Nj041-JS-CHN2010		2010-08-20	Human	2010-08-20	China		Nj041-JS-CHN2010
JN944878	Nj105-JS-CHN2010		2010-08-20	Human	2010-08-20	China		Nj105-JS-CHN2010
JN944879	Nj110-JS-CHN2010		2010-08-20	Human	2010-08-20	China		Nj110-JS-CHN2010
JN944880	Nj112-JS-CHN2010		2010-08-20	Human	2010-08-20	China		Nj112-JS-CHN2010
JN944888	Nj168-JS-CHN2010		2010-08-20	Human	2010-08-20	China		Nj168-JS-CHN2010
JN944894	Nj188-JS-CHN2010		2010-08-20	Human	2010-08-20	China		Nj188-JS-CHN2010
JN964686	EV71/Xiamen/2009		2009-XX-XX	Human	2009	China		EV71/Xiamen/2009
JQ003958	EV71/Ningbo.CHN/048/2010		2010-04-13	Human	2010-04-13	China	C4	EV71/Ningbo.CHN/048/2010
JQ003965	EV71/Yuyao.CHN/299/2010		2010-07-17	Human	2010-07-17	China	C4	EV71/Yuyao.CHN/299/2010
JQ003967	EV71/Yuyao.CHN/009/2010		2010-06-08	Human	2010-06-08	China	C4	EV71/Yuyao.CHN/009/2010
JQ003973	EV71/Yuyao.CHN/180/2010		2010-07-14	Human	2010-07-14	China	C4	EV71/Yuyao.CHN/180/2010
JQ264776	YN41B/YN/CHN/10		2010-09-21	Human	2010-09-21	China		YN41B/YN/CHN/10
JQ280307	3149		2008-XX-XX	Human	2008	Taiwan		3149
JQ315050	Cixi.CHN/030/2010		2010-04-11	Human	2010-04-11	China	Human enterovirus 71	Cixi.CHN/030/2010
JQ315066	Ningbo.CHN/061/2011		2011-05-24	Human	2011-05-24	China	Human enterovirus 71	Ningbo.CHN/061/2011
JQ315067	Ningbo.CHN/079/2010		2010-06-17	Human	2010-06-17	China	Human enterovirus 71	Ningbo.CHN/079/2010
JQ315077	Ningbo.CHN/064/2010		2010-06-03	Human	2010-06-03	China	Human enterovirus 71	Ningbo.CHN/064/2010
JQ315088	Cixi.CHN/278/2010		2010-08-01	Human	2010-08-01	China	Human enterovirus 71	Cixi.CHN/278/2010
JQ326303	09281/SD/CHN/09		2009-XX-XX	Human	2009	China		09281/SD/CHN/09
JQ411002	EV71/CMU26-1/BJ/CHN/2009		2009-XX-XX	Human	2009	China		EV71/CMU26-1/BJ/CHN/2009
JQ411010	EV71/CMU48-1/BJ/CHN/2009		2009-XX-XX	Human	2009	China		EV71/CMU48-1/BJ/CHN/2009
JQ621840	C2/EV71/27/PHL/2000	VP1	2000-10-XX	Human	2000-10	Philippines		C2/EV71/27/PHL/2000
JQ639014	Zhenjiang201001		2010-XX-XX	Human	2010	China		Zhenjiang201001
JQ639018	Zhenjiang201005		2010-XX-XX	Human	2010	China		Zhenjiang201005
JQ715711	JL-AFP-EV71-06		2006-XX-XX	Human	2006	China		JL-AFP-EV71-06
JQ715712	JL-AFP-EV71-07-1		2007-XX-XX	Human	2007	China		JL-AFP-EV71-07-1
JQ742001	AFP2001064/EV71/GX/CHN/2001		2001-04-XX	Human	2001-04	China	71	AFP2001064/EV71/GX/CHN/2001
JQ742002	AFP2001071/EV71/GX/CHN/2001		2001-04-XX	Human	2001-04	China	71	AFP2001071/EV71/GX/CHN/2001
JQ766128	SCDC06		2011-02-22	Human	2011-02-22	China		SCDC06
JQ766129	SCDC07		2011-02-22	Human	2011-02-22	China		SCDC07
JQ766141	SCDC022011		2011-02-22	Human	2011-02-22	China		SCDC022011
JQ766156	B16910		2011-02-22	Human	2011-02-22	China		B16910
JQ766159	ABRCR		2011-02-22	Human	2011-02-22	China		ABRCR
JQ766166	C4BH26		2011-02-22	Human	2011-02-22	China		C4BH26
JQ766173	Shanghai10-38349		2008-08-05	Human	2008-08-05	China		Shanghai10-38349
JQ766184	Jiangsu2008-LYG81		2008-04-05	Human	2008-04-05	China		Jiangsu2008-LYG81
JQ766196	XFE4		2011-06-04	Human	2011-06-04	China		XFE4
JQ766204	HuN10-5		2009-07-03	Human	2009-07-03	China		HuN10-5
JQ766207	HuN10-9		2009-07-03	Human	2009-07-03	China		HuN10-9
JQ766208	HuN10-10		2009-07-03	Human	2009-07-03	China		HuN10-10
JQ766216	2008-08		2010-04-06	Human	2010-04-06	China		2008-08
JQ766227	2009-04		2010-04-06	Human	2010-04-06	China		2009-04
JQ766231	2009-08		2010-04-06	Human	2010-04-06	China		2009-08
JQ973703	41464_RUS_2011		2011-XX-XX	Human	2011	Russia		41464_RUS_2011
JX098272	2010157		2011-02-25	Human	2011-02-25	China	C4	2010157
JX203260	AS17-2011		2011-10-30	Human	2011-10-30	China	EV71	AS17-2011
JX203276	QDN74-2011		2011-10-30	Human	2011-10-30	China	EV71	QDN74-2011
JX203306	10QN-2010		2010-10-30	Human	2010-10-30	China	EV71	10QN-2010
JX203309	55QN-2010		2010-10-30	Human	2010-10-30	China	EV71	55QN-2010
JX203318	7BJ-2010		2010-10-30	Human	2010-10-30	China	EV71	7BJ-2010
JX203319	18BJ-2010		2010-10-30	Human	2010-10-30	China	EV71	18BJ-2010
JX203354	23QXN-2010		2010-10-30	Human	2010-10-30	China	EV71	23QXN-2010
JX203361	108AS-2010		2010-10-30	Human	2010-10-30	China	EV71	108AS-2010
JX203363	8LPS-2010		2010-10-30	Human	2010-10-30	China	EV71	8LPS-2010
JX244182	SDLY1		2009-XX-XX	Human	2009	China		SDLY1
JX297506	EV71/CMU7021-1/BJ/CHN/2008		2008-XX-XX	Human	2008	China	C4	EV71/CMU7021-1/BJ/CHN/2008
JX297508	EV71/CMU7071-1/BJ/CHN/2008		2008-XX-XX	Human	2008	China	C4	EV71/CMU7071-1/BJ/CHN/2008
JX307652	NMA-03-008		2003-XX-XX	Human	2003	Central African Republic	E	NMA-03-008
JX455107	TJ2010-EV71-37		2010-06-XX	Human	2010-06	China		TJ2010-EV71-37
KC312704	EV71-CHZHOU2011-0811		2010-10-XX	Human	2010-10	China	71	EV71-CHZHOU2011-0811
KC312705	EV71-CHZHOU2011-0601		2010-10-XX	Human	2010-10	China	71	EV71-CHZHOU2011-0601
KC414134	JiLin-11-China		2011-08-15	Human	2011-08-15	China	71	JiLin-11-China
KC436277	V06-2224881		2006-06-XX	Human	2006-06	Hong Kong		V06-2224881
KC589301	BOR1717-FRA12		2012-06-12	Human	2012-06-12	France	EV-71	BOR1717-FRA12
KC689916	GZ3331/GD/CHN/2010		2010-XX-XX	Human	2010	China		GZ3331/GD/CHN/2010
KC689927	GZ3146/GD/CHN/2010		2010-XX-XX	Human	2010	China		GZ3146/GD/CHN/2010
KC689931	GZ5047/GD/CHN/2012		2012-XX-XX	Human	2012	China		GZ5047/GD/CHN/2012
KC689935	GZ3074/GD/CHN/2010		2010-XX-XX	Human	2010	China		GZ3074/GD/CHN/2010
KC689939	GZ3437/GD/CHN/2010		2010-XX-XX	Human	2010	China		GZ3437/GD/CHN/2010
KC689941	GZ5130/GD/CHN/2012		2012-XX-XX	Human	2012	China		GZ5130/GD/CHN/2012
KC689944	GZ5497/GD/CHN/2012		2012-XX-XX	Human	2012	China		GZ5497/GD/CHN/2012
KC689959	GZ3241/GD/CHN/2010		2010-XX-XX	Human	2010	China		GZ3241/GD/CHN/2010
KC689965	GZ5435/GD/CHN/2012		2012-XX-XX	Human	2012	China		GZ5435/GD/CHN/2012
KC689966	GZ5438/GD/CHN/2012		2012-XX-XX	Human	2012	China		GZ5438/GD/CHN/2012
KC689983	GZ3027/GD/CHN/2010		2010-XX-XX	Human	2010	China		GZ3027/GD/CHN/2010
KC689989	GZ3283/GD/CHN/2010		2010-XX-XX	Human	2010	China		GZ3283/GD/CHN/2010
KC689995	GZ5418/GD/CHN/2012		2012-XX-XX	Human	2012	China		GZ5418/GD/CHN/2012
KC866726	JB143090092		2009-05-XX	Human	2009-05	China		JB143090092
KC866758	JB141030120		2010-07-XX	Human	2010-07	China		JB141030120
KC866793	JB141230371		2012-12-XX	Human	2012-12	China		JB141230371
KC878531	13-2		2012-04-01	Human	2012-04-01	China	C4	13-2
KC878533	37		2010-05-01	Human	2010-05-01	China	C4	37
KC878534	248		2009-05-01	Human	2009-05-01	China	C4	248
KC878539	11-1		2012-04-01	Human	2012-04-01	China	C4	11-1
KC878543	11-6		2012-04-01	Human	2012-04-01	China	C4	11-6
KC878547	11-10		2012-04-01	Human	2012-04-01	China	C4	11-10
KC878551	11-14		2012-04-01	Human	2012-04-01	China	C4	11-14
KC879477	41785_EV71_RUS_2011		2011-XX-XX	Unknown	2011	Russia		41785_EV71_RUS_2011
KC894872	EV0691-Terengganu-2010		2010-05-13	Human	2010-05-13	Malaysia	B5	EV0691-Terengganu-2010
KC894874	EV0744-Johor-2010		2010-05-18	Human	2010-05-18	Malaysia	B5	EV0744-Johor-2010
KC894879	EV1301-Melaka-2010		2010-08-09	Human	2010-08-09	Malaysia	B5	EV1301-Melaka-2010
KC894885	EV0659-Pahang-2012		2012-04-15	Human	2012-04-15	Malaysia	B5	EV0659-Pahang-2012
KC894898	EV0961-Johor-2012		2012-05-28	Human	2012-05-28	Malaysia	B5	EV0961-Johor-2012
KF134471	2009-05486		2009-XX-XX	Human	2009	Taiwan		2009-05486
KF134480	2010-06226		2010-XX-XX	Human	2010	Taiwan		2010-06226
KF134481	2011-08128		2011-XX-XX	Human	2011	Taiwan		2011-08128
KF134483	A2011140		2011-XX-XX	Human	2011	Taiwan		A2011140
KF154339	B5-50849-TW-2012		2012-06-29	Human	2012-06-29	Taiwan	B5	B5-50849-TW-2012
KF306098	C4-NHRIH2012001-V011100184-TW-Jan-9-12		2012-01-12	Human	2012-01-12	Taiwan	C4	C4-NHRIH2012001-V011100184-TW-Jan-9-12
KF557489	202TS-SVN-11		2011-06-05	Human	2011-06-05	Viet Nam	EV71	202TS-SVN-11
KX372324	SiICRC02/TH/2013		2013-01-07	Human	2013-01-07	Thailand		SiICRC02/TH/2013
KF772901	SK091/2013		2013-XX-XX	Unknown	2013	Malaysia		SK091/2013
KF798212	KM11-9		2011-05-15	Human	2011-05-15	China	C4	KM11-9
KF826491	TZ06		2012-03-26	Human	2012-03-26	China	C4	TZ06
KF853512	LY10065/SD/CHN/2010/EV71		2010-12-XX	Human	2010-12	China		LY10065/SD/CHN/2010/EV71
KJ686253	EV71/Homo sapiens/VNM/159/2012		2012-06-29	Human	2012-06-29	Viet Nam		EV71/Homosapiens/VNM/159/2012
KP113681	C4a-00073-TW-2012		2012-01-04	Human	2012-01-04	Taiwan	C4a	C4a-00073-TW-2012
KT354866	N1745-TW08/VP1-D164E		2011-07-01	Human	2011-07-01	Taiwan		N1745-TW08/VP1-D164E
KU887786	C5-050TS-2009_Vietnam:LongAn_2009-04-30		2009-04-30	Human	2009-04-30	Viet Nam	C5	C5-050TS-2009_Vietnam_LongAn_2009-04-30
KU887792	C5-076-2006_Vietnam:KienGiang_2006-03-15		2006-03-15	Human	2006-03-15	Viet Nam	C5	C5-076-2006_Vietnam_KienGiang_2006-03-15
KU887800	C5-097-2006_Vietnam:NinhThuan_2006-03-15		2006-03-15	Human	2006-03-15	Viet Nam	C5	C5-097-2006_Vietnam_NinhThuan_2006-03-15
KU887832	C5-116S-2009_Vietnam:HoChiMinh_2009-12-06		2009-12-06	Human	2009-12-06	Viet Nam	C5	C5-116S-2009_Vietnam_HoChiMinh_2009-12-06
KU887851	B5-127P-2013_Vietnam:VinhLong_2013-03-14		2013-03-14	Human	2013-03-14	Viet Nam	B5	B5-127P-2013_Vietnam_VinhLong_2013-03-14
KU887857	C4-129TS-2011_Vietnam:HoChiMinh_2011-05-30		2011-05-30	Human	2011-05-30	Viet Nam	C4	C4-129TS-2011_Vietnam_HoChiMinh_2011-05-30
KU887862	C4-132S-2012_Vietnam:DongNai_2012-01-19		2012-01-19	Human	2012-01-19	Viet Nam	C4	C4-132S-2012_Vietnam_DongNai_2012-01-19
KU887863	C5-133-2006_Vietnam:KienGiang_2006-03-15		2006-03-15	Human	2006-03-15	Viet Nam	C5	C5-133-2006_Vietnam_KienGiang_2006-03-15
KU887865	C4-133S-2012_Vietnam:DongNai_2012-01-19		2012-01-19	Human	2012-01-19	Viet Nam	C4	C4-133S-2012_Vietnam_DongNai_2012-01-19
KU887890	C4-1612TS-2011_Vietnam:DongNai_2011-10-07		2011-10-07	Human	2011-10-07	Viet Nam	C4	C4-1612TS-2011_Vietnam_DongNai_2011-10-07
KU887912	C5-181S-2008_Vietnam:TayNinh_2008-11-27		2008-11-27	Human	2008-11-27	Viet Nam	C5	C5-181S-2008_Vietnam_TayNinh_2008-11-27
KU887914	C5-184-2006_Vietnam:DongThap_2006-04-15		2006-04-15	Human	2006-04-15	Viet Nam	C5	C5-184-2006_Vietnam_DongThap_2006-04-15
KU887927	C4-204TS-2011_Vietnam:LongAn_2011-06-07		2011-06-07	Human	2011-06-07	Viet Nam	C4	C4-204TS-2011_Vietnam_LongAn_2011-06-07
KU887935	C5-218TS-2011_Vietnam:TienGiang_2011-06-09		2011-06-09	Human	2011-06-09	Viet Nam	C5	C5-218TS-2011_Vietnam_TienGiang_2011-06-09
KU887939	C4-226TS-2011_Vietnam:LongAn_2011-06-10		2011-06-10	Human	2011-06-10	Viet Nam	C4	C4-226TS-2011_Vietnam_LongAn_2011-06-10
KU887940	B5-228P-2013_Vietnam:TienGiang_2013-05-05		2013-05-05	Human	2013-05-05	Viet Nam	B5	B5-228P-2013_Vietnam_TienGiang_2013-05-05
KU887942	C4-229TS-2011_Vietnam:HoChiMinh_2011-06-13		2011-06-13	Human	2011-06-13	Viet Nam	C4	C4-229TS-2011_Vietnam_HoChiMinh_2011-06-13
KU887949	C4-236TS-2012_Vietnam:TayNinh_2012-03-26		2012-03-26	Human	2012-03-26	Viet Nam	C4	C4-236TS-2012_Vietnam_TayNinh_2012-03-26
KU887950	C4-238TS-2011_Vietnam:TienGiang_2011-06-14		2011-06-14	Human	2011-06-14	Viet Nam	C4	C4-238TS-2011_Vietnam_TienGiang_2011-06-14
KU887960	C5-249-2006_Vietnam:KienGiang_2006-04-15		2006-04-15	Human	2006-04-15	Viet Nam	C5	C5-249-2006_Vietnam_KienGiang_2006-04-15
KU887966	C4-264TS-2011_Vietnam:BaRia_2011-06-16		2011-06-16	Human	2011-06-16	Viet Nam	C4	C4-264TS-2011_Vietnam_BaRia_2011-06-16
KU887981	C4-285S-2011_Vietnam:HoChiMinh_2011-06-20		2011-06-20	Human	2011-06-20	Viet Nam	C4	C4-285S-2011_Vietnam_HoChiMinh_2011-06-20
KU887983	C4-288TS-2011_Vietnam:HoChiMinh_2011-06-19		2011-06-19	Human	2011-06-19	Viet Nam	C4	C4-288TS-2011_Vietnam_HoChiMinh_2011-06-19
KU887987	C5-28S-2007_Vietnam:DongNai_2007-06-15		2007-06-15	Human	2007-06-15	Viet Nam	C5	C5-28S-2007_Vietnam_DongNai_2007-06-15
KU888010	C5-339TS-2005_Vietnam:HoChiMinh_2005-09-28		2005-09-28	Human	2005-09-28	Viet Nam	C5	C5-339TS-2005_Vietnam_HoChiMinh_2005-09-28
KU888093	B5-580P-2013_Vietnam:VinhLong_2013-09-20		2013-09-20	Human	2013-09-20	Viet Nam	B5	B5-580P-2013_Vietnam_VinhLong_2013-09-20
KU888094	C5-586TS-2010_Vietnam:KienGiang_2010-07-22		2010-07-22	Human	2010-07-22	Viet Nam	C5	C5-586TS-2010_Vietnam_KienGiang_2010-07-22
KU888098	B5-598P-2013_Vietnam:AnGiang_2013-09-23		2013-09-23	Human	2013-09-23	Viet Nam	B5	B5-598P-2013_Vietnam_AnGiang_2013-09-23
KU888101	C5-605S-2004_Vietnam:HoChiMinh_2004-07-22		2004-07-22	Human	2004-07-22	Viet Nam	C5	C5-605S-2004_Vietnam_HoChiMinh_2004-07-22
KU888104	B5-611P-2013_Vietnam:BenTre_2013-10-07		2013-10-07	Human	2013-10-07	Viet Nam	B5	B5-611P-2013_Vietnam_BenTre_2013-10-07
KU888108	B5-622P-2013_Vietnam:AnGiang_2013-10-02		2013-10-02	Human	2013-10-02	Viet Nam	B5	B5-622P-2013_Vietnam_AnGiang_2013-10-02
KU888112	C5-638S-2004_Vietnam:HoChiMinh_2004-09-16		2004-09-16	Human	2004-09-16	Viet Nam	C5	C5-638S-2004_Vietnam_HoChiMinh_2004-09-16
KU888122	C4-660S-2004_Vietnam:HoChiMinh_2004-12-08		2004-12-08	Human	2004-12-08	Viet Nam	C4	C4-660S-2004_Vietnam_HoChiMinh_2004-12-08
KU888126	B5-668P-2013_Vietnam:AnGiang_2013-11-03		2013-11-03	Human	2013-11-03	Viet Nam	B5	B5-668P-2013_Vietnam_AnGiang_2013-11-03
KU888131	B5-680P-2013_Vietnam:AnGiang_2013-11-18		2013-11-18	Human	2013-11-18	Viet Nam	B5	B5-680P-2013_Vietnam_AnGiang_2013-11-18
